source;site_id;site_name;inverter_id;inverter_name;inverter_no;mppt_no;string_no;module_qty;orient_code;is_active;commission_date;decommission_date;notes
FusionSolar;NE=51758766;PT. MMKI 5.7 MWp - Phase 2;;;16;6;27;27.0;5.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=51758766;PT. MMKI 5.7 MWp - Phase 2;;;16;6;28;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=51758766;PT. MMKI 5.7 MWp - Phase 2;;;17;1;1;28.0;5.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=51758766;PT. MMKI 5.7 MWp - Phase 2;;;17;1;2;28.0;5.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=51758766;PT. MMKI 5.7 MWp - Phase 2;;;17;1;3;28.0;5.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=51758766;PT. MMKI 5.7 MWp - Phase 2;;;17;1;4;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=51758766;PT. MMKI 5.7 MWp - Phase 2;;;17;2;5;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=51758766;PT. MMKI 5.7 MWp - Phase 2;;;17;2;6;27.0;5.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=51758766;PT. MMKI 5.7 MWp - Phase 2;;;17;2;7;27.0;5.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=51758766;PT. MMKI 5.7 MWp - Phase 2;;;17;2;8;27.0;5.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=51758766;PT. MMKI 5.7 MWp - Phase 2;;;17;2;9;27.0;5.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=51758766;PT. MMKI 5.7 MWp - Phase 2;;;17;3;10;27.0;5.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=51758766;PT. MMKI 5.7 MWp - Phase 2;;;17;3;11;27.0;5.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=51758766;PT. MMKI 5.7 MWp - Phase 2;;;17;3;12;27.0;5.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=51758766;PT. MMKI 5.7 MWp - Phase 2;;;17;3;13;27.0;5.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=51758766;PT. MMKI 5.7 MWp - Phase 2;;;17;3;14;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=51758766;PT. MMKI 5.7 MWp - Phase 2;;;17;4;15;27.0;5.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=51758766;PT. MMKI 5.7 MWp - Phase 2;;;17;4;16;27.0;5.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=51758766;PT. MMKI 5.7 MWp - Phase 2;;;17;4;17;27.0;5.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=51758766;PT. MMKI 5.7 MWp - Phase 2;;;17;4;18;27.0;5.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=51758766;PT. MMKI 5.7 MWp - Phase 2;;;17;5;19;27.0;5.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=51758766;PT. MMKI 5.7 MWp - Phase 2;;;17;5;20;27.0;5.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=51758766;PT. MMKI 5.7 MWp - Phase 2;;;17;5;21;27.0;5.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=51758766;PT. MMKI 5.7 MWp - Phase 2;;;17;5;22;27.0;5.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=51758766;PT. MMKI 5.7 MWp - Phase 2;;;17;5;23;27.0;5.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=51758766;PT. MMKI 5.7 MWp - Phase 2;;;17;6;24;27.0;5.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=51758766;PT. MMKI 5.7 MWp - Phase 2;;;17;6;25;27.0;5.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=51758766;PT. MMKI 5.7 MWp - Phase 2;;;17;6;26;27.0;5.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=51758766;PT. MMKI 5.7 MWp - Phase 2;;;17;6;27;27.0;5.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=51758766;PT. MMKI 5.7 MWp - Phase 2;;;17;6;28;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;1;1;1;16.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;1;1;2;16.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;1;2;3;16.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;1;2;4;16.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;1;3;5;16.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;1;3;6;16.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;1;4;7;16.0;1.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;1;4;8;16.0;1.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;1;5;9;16.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;1;5;10;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;1;6;11;18.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;1;6;12;18.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;1;7;13;18.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;1;7;14;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;1;8;15;18.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;1;8;16;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;1;9;17;18.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;1;9;18;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;1;10;19;18.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;1;10;20;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;2;1;1;16.0;1.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;2;1;2;16.0;1.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;2;2;3;16.0;1.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;2;2;4;16.0;1.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;2;3;5;16.0;1.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;2;3;6;16.0;1.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;2;4;7;16.0;1.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;2;4;8;16.0;1.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;2;5;9;16.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;2;5;10;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;2;6;11;18.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;2;6;12;18.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;2;7;13;18.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;2;7;14;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;2;8;15;18.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;2;8;16;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;2;9;17;18.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;2;9;18;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;2;10;19;18.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;2;10;20;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;3;1;1;16.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;3;1;2;16.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;3;2;3;16.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;3;2;4;16.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;3;3;5;16.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;3;3;6;16.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;3;4;7;16.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;3;4;8;16.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;3;5;9;16.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;3;5;10;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;3;6;11;18.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;3;6;12;18.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;3;7;13;18.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;3;7;14;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;3;8;15;18.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;3;8;16;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;3;9;17;18.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;3;9;18;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;3;10;19;18.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;3;10;20;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;4;1;1;16.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;4;1;2;16.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;4;2;3;0.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;4;2;4;16.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;4;3;5;16.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;4;3;6;16.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;4;4;7;16.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;4;4;8;16.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;4;5;9;16.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;4;5;10;16.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;4;6;11;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;4;6;12;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;4;7;13;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;4;7;14;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;4;8;15;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;4;8;16;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;4;9;17;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;4;9;18;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;4;10;19;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;4;10;20;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;5;1;1;16.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;5;1;2;16.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;5;2;3;16.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;5;2;4;16.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;5;3;5;16.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;5;3;6;16.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;5;4;7;16.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;5;4;8;16.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;5;5;9;16.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;5;5;10;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;5;6;11;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;5;6;12;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;5;7;13;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;5;7;14;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;5;8;15;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;5;8;16;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;5;9;17;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;5;9;18;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;5;10;19;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;5;10;20;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;6;1;1;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;6;1;2;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;6;2;3;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;6;2;4;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;6;3;5;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;6;3;6;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;6;4;7;18.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;6;4;8;18.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;6;5;9;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;6;5;10;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;6;6;11;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;6;6;12;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;6;7;13;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;6;7;14;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;6;8;15;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;6;8;16;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;6;9;17;18.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;6;9;18;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;6;10;19;20.0;4.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;6;10;20;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;7;1;1;18.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;7;1;2;18.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;7;2;3;18.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;7;2;4;18.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;7;3;5;18.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;7;3;6;18.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;7;4;7;18.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;7;4;8;18.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;7;5;9;18.0;2.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;7;5;10;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;7;6;11;18.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;7;6;12;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;7;7;13;18.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;7;7;14;0.0;;True;;;from JOIN String (Google Sheet Data Static MMSR)
FusionSolar;NE=54435794;PT. Pusan Manis Mulia 2.06 MWp - Tangerang;;;7;8;15;18.0;3.0;True;;;from JOIN String (Google Sheet Data Static MMSR)
