Unnamed: 0,Sites,Inverter No,MPPT No,String No,Module Qty,Orient Code,Azimuth,Tilt,Coordinate (x),Coordinate (y),Area,Row,Cable Length,Cable Size
,CP MJL,2,7,13,20.0,1.0,,,,,,,,
,CP MJL,2,7,14,,,,,,,,,,
,CP MJL,2,8,15,20.0,1.0,,,,,,,,
,CP MJL,2,8,16,,,,,,,,,,
,CP MJL,2,9,17,20.0,1.0,,,,,,,,
,CP MJL,2,9,18,,,,,,,,,,
,CP MJL,2,10,19,18.0,2.0,,,,,,,,
,CP MJL,2,10,20,,,,,,,,,,
,CP MJL,2,11,21,16.0,1.0,,,,,,,,
,CP MJL,2,11,22,,,,,,,,,,
,CP MJL,2,12,23,15.0,1.0,,,,,,,,
,CP MJL,2,12,24,,,,,,,,,,
,CP MJL,3,1,1,20.0,1.0,,,,,,,,
,CP MJL,3,1,2,,,,,,,,,,
,CP MJL,3,2,3,20.0,1.0,,,,,,,,
,CP MJL,3,2,4,,,,,,,,,,
,CP MJL,3,3,5,20.0,1.0,,,,,,,,
,CP MJL,3,3,6,,,,,,,,,,
,CP MJL,3,4,7,20.0,1.0,,,,,,,,
,CP MJL,3,4,8,,,,,,,,,,
,CP MJL,3,5,9,20.0,1.0,,,,,,,,
,CP MJL,3,5,10,,,,,,,,,,
,CP MJL,3,6,11,20.0,1.0,,,,,,,,
,CP MJL,3,6,12,,,,,,,,,,
,CP MJL,3,7,13,20.0,1.0,,,,,,,,
,CP MJL,3,7,14,,,,,,,,,,
,CP MJL,3,8,15,20.0,1.0,,,,,,,,
,CP MJL,3,8,16,,,,,,,,,,
,CP MJL,3,9,17,20.0,1.0,,,,,,,,
,CP MJL,3,9,18,,,,,,,,,,
,CP MJL,3,10,19,18.0,2.0,,,,,,,,
,CP MJL,3,10,20,,,,,,,,,,
,CP MJL,3,11,21,16.0,1.0,,,,,,,,
,CP MJL,3,11,22,,,,,,,,,,
,CP MJL,3,12,23,15.0,1.0,,,,,,,,
,CP MJL,3,12,24,,,,,,,,,,
,CP MJL,4,1,1,20.0,1.0,,,,,,,,
,CP MJL,4,1,2,,,,,,,,,,
,CP MJL,4,2,3,20.0,1.0,,,,,,,,
,CP MJL,4,2,4,,,,,,,,,,
,CP MJL,4,3,5,20.0,1.0,,,,,,,,
,CP MJL,4,3,6,,,,,,,,,,
,CP MJL,4,4,7,20.0,1.0,,,,,,,,
,CP MJL,4,4,8,,,,,,,,,,
,CP MJL,4,5,9,20.0,1.0,,,,,,,,
,CP MJL,4,5,10,,,,,,,,,,
,CP MJL,4,6,11,20.0,2.0,,,,,,,,
,CP MJL,4,6,12,,,,,,,,,,
,CP MJL,4,7,13,20.0,2.0,,,,,,,,
,CP MJL,4,7,14,,,,,,,,,,
,CP MJL,4,8,15,20.0,2.0,,,,,,,,
,CP MJL,4,8,16,,,,,,,,,,
,CP MJL,4,9,17,20.0,2.0,,,,,,,,
,CP MJL,4,9,18,,,,,,,,,,
,CP MJL,4,10,19,18.0,2.0,,,,,,,,
,CP MJL,4,10,20,,,,,,,,,,
,CP MJL,4,11,21,16.0,1.0,,,,,,,,
,CP MJL,4,11,22,,,,,,,,,,
,CP MJL,4,12,23,16.0,2.0,,,,,,,,
,CP MJL,4,12,24,,,,,,,,,,
,CP MJL,5,1,1,20.0,2.0,,,,,,,,
,CP MJL,5,1,2,,,,,,,,,,
,CP MJL,5,2,3,20.0,2.0,,,,,,,,
,CP MJL,5,2,4,,,,,,,,,,
,CP MJL,5,3,5,20.0,1.0,,,,,,,,
,CP MJL,5,3,6,,,,,,,,,,
,CP MJL,5,4,7,20.0,1.0,,,,,,,,
,CP MJL,5,4,8,,,,,,,,,,
,CP MJL,5,5,9,20.0,1.0,,,,,,,,
,CP MJL,5,5,10,,,,,,,,,,
,CP MJL,5,6,11,20.0,1.0,,,,,,,,
,CP MJL,5,6,12,,,,,,,,,,
,CP MJL,5,7,13,20.0,1.0,,,,,,,,
,CP MJL,5,7,14,,,,,,,,,,
,CP MJL,5,8,15,20.0,1.0,,,,,,,,
,CP MJL,5,8,16,,,,,,,,,,
,CP MJL,5,9,17,20.0,2.0,,,,,,,,
,CP MJL,5,9,18,,,,,,,,,,
,CP MJL,5,10,19,18.0,1.0,,,,,,,,
,CP MJL,5,10,20,,,,,,,,,,
,CP MJL,5,11,21,16.0,1.0,,,,,,,,
,CP MJL,5,11,22,,,,,,,,,,
,CP MJL,5,12,23,16.0,1.0,,,,,,,,
,CP MJL,5,12,24,,,,,,,,,,
,CP MJL,6,1,1,20.0,1.0,,,,,,,,
,CP MJL,6,1,2,,,,,,,,,,
,CP MJL,6,2,3,20.0,1.0,,,,,,,,
,CP MJL,6,2,4,,,,,,,,,,
,CP MJL,6,3,5,20.0,2.0,,,,,,,,
,CP MJL,6,3,6,,,,,,,,,,
,CP MJL,6,4,7,20.0,2.0,,,,,,,,
,CP MJL,6,4,8,,,,,,,,,,
,CP MJL,6,5,9,20.0,2.0,,,,,,,,
,CP MJL,6,5,10,,,,,,,,,,
,CP MJL,6,6,11,20.0,2.0,,,,,,,,
,CP MJL,6,6,12,,,,,,,,,,
,CP MJL,6,7,13,20.0,2.0,,,,,,,,
,CP MJL,6,7,14,,,,,,,,,,
,CP MJL,6,8,15,20.0,2.0,,,,,,,,
,CP MJL,6,8,16,,,,,,,,,,
,CP MJL,6,9,17,20.0,1.0,,,,,,,,
,CP MJL,6,9,18,,,,,,,,,,
,CP MJL,6,10,19,20.0,1.0,,,,,,,,
,CP MJL,6,10,20,,,,,,,,,,
,CP MJL,6,11,21,20.0,1.0,,,,,,,,
,CP MJL,6,11,22,,,,,,,,,,
,CP MJL,6,12,23,,,,,,,,,,
,CP MJL,6,12,24,,,,,,,,,,
,CP MJL,7,1,1,20.0,2.0,,,,,,,,
,CP MJL,7,1,2,,,,,,,,,,
,CP MJL,7,2,3,20.0,2.0,,,,,,,,
,CP MJL,7,2,4,,,,,,,,,,
,CP MJL,7,3,5,20.0,2.0,,,,,,,,
,CP MJL,7,3,6,,,,,,,,,,
,CP MJL,7,4,7,20.0,2.0,,,,,,,,
,CP MJL,7,4,8,,,,,,,,,,
,CP MJL,7,5,9,20.0,2.0,,,,,,,,
,CP MJL,7,5,10,,,,,,,,,,
,CP MJL,7,6,11,20.0,2.0,,,,,,,,
,CP MJL,7,6,12,,,,,,,,,,
,CP MJL,7,7,13,20.0,2.0,,,,,,,,
,CP MJL,7,7,14,,,,,,,,,,
,CP MJL,7,8,15,20.0,2.0,,,,,,,,
,CP MJL,7,8,16,,,,,,,,,,
,CP MJL,7,9,17,20.0,2.0,,,,,,,,
,CP MJL,7,9,18,,,,,,,,,,
,CP MJL,7,10,19,20.0,2.0,,,,,,,,
,CP MJL,7,10,20,,,,,,,,,,
,CP MJL,7,11,21,20.0,2.0,,,,,,,,
,CP MJL,7,11,22,,,,,,,,,,
,CP MJL,7,12,23,,,,,,,,,,
,CP MJL,7,12,24,,,,,,,,,,
,CP MDN,1,1,1,20.0,2.0,,,,,,,,
,CP MDN,1,1,2,,,,,,,,,,
,CP MDN,1,2,3,20.0,2.0,,,,,,,,
,CP MDN,1,2,4,,,,,,,,,,
,CP MDN,1,3,5,20.0,2.0,,,,,,,,
,CP MDN,1,3,6,,,,,,,,,,
,CP MDN,1,4,7,20.0,2.0,,,,,,,,
,CP MDN,1,4,8,,,,,,,,,,
,CP MDN,1,5,9,20.0,2.0,,,,,,,,
,CP MDN,1,5,10,,,,,,,,,,
,CP MDN,1,6,11,20.0,2.0,,,,,,,,
,CP MDN,1,6,12,,,,,,,,,,
,CP MDN,1,7,13,20.0,2.0,,,,,,,,
,CP MDN,1,7,14,,,,,,,,,,
,CP MDN,1,8,15,20.0,2.0,,,,,,,,
,CP MDN,1,8,16,,,,,,,,,,
,CP MDN,1,9,17,20.0,2.0,,,,,,,,
,CP MDN,1,9,18,,,,,,,,,,
,CP MDN,1,10,19,20.0,2.0,,,,,,,,
,CP MDN,1,10,20,,,,,,,,,,
,CP MDN,1,11,21,20.0,2.0,,,,,,,,
,CP MDN,1,11,22,,,,,,,,,,
,CP MDN,1,12,23,20.0,2.0,,,,,,,,
,CP MDN,1,12,24,,,,,,,,,,
,CP MDN,2,1,1,20.0,1.0,,,,,,,,
,CP MDN,2,1,2,,1.0,,,,,,,,
,CP MDN,2,2,3,20.0,1.0,,,,,,,,
,CP MDN,2,2,4,,1.0,,,,,,,,
,CP MDN,2,3,5,20.0,1.0,,,,,,,,
,CP MDN,2,3,6,,,,,,,,,,
,CP MDN,2,4,7,20.0,1.0,,,,,,,,
,CP MDN,2,4,8,,,,,,,,,,
,CP MDN,2,5,9,20.0,1.0,,,,,,,,
,CP MDN,2,5,10,,,,,,,,,,
,CP MDN,2,6,11,20.0,1.0,,,,,,,,
,CP MDN,2,6,12,,,,,,,,,,
,CP MDN,2,7,13,20.0,1.0,,,,,,,,
,CP MDN,2,7,14,,,,,,,,,,
,CP MDN,2,8,15,20.0,1.0,,,,,,,,
,CP MDN,2,8,16,,,,,,,,,,
,CP MDN,2,9,17,20.0,1.0,,,,,,,,
,CP MDN,2,9,18,,,,,,,,,,
,CP MDN,2,10,19,20.0,1.0,,,,,,,,
,CP MDN,2,10,20,,,,,,,,,,
,CP MDN,2,11,21,20.0,1.0,,,,,,,,
,CP MDN,2,11,22,,,,,,,,,,
,CP MDN,2,12,23,20.0,1.0,,,,,,,,
,CP MDN,2,12,24,,,,,,,,,,
,CP MDN,3,1,1,20.0,2.0,,,,,,,,
,CP MDN,3,1,2,,,,,,,,,,
,CP MDN,3,2,3,20.0,2.0,,,,,,,,
,CP MDN,3,2,4,,,,,,,,,,
,CP MDN,3,3,5,20.0,2.0,,,,,,,,
,CP MDN,3,3,6,,,,,,,,,,
,CP MDN,3,4,7,20.0,2.0,,,,,,,,
,CP MDN,3,4,8,,,,,,,,,,
,CP MDN,3,5,9,20.0,2.0,,,,,,,,
,CP MDN,3,5,10,,,,,,,,,,
,CP MDN,3,6,11,18.0,1.0,,,,,,,,
,CP MDN,3,6,12,,,,,,,,,,
,CP MDN,3,7,13,18.0,1.0,,,,,,,,
,CP MDN,3,7,14,,,,,,,,,,
,CP MDN,3,8,15,18.0,1.0,,,,,,,,
,CP MDN,3,8,16,,,,,,,,,,
,CP MDN,3,9,17,20.0,2.0,,,,,,,,
,CP MDN,3,9,18,,,,,,,,,,
,CP MDN,3,10,19,20.0,2.0,,,,,,,,
,CP MDN,3,10,20,,,,,,,,,,
,CP MDN,3,11,21,20.0,1.0,,,,,,,,
,CP MDN,3,11,22,,,,,,,,,,
,CP MDN,3,12,23,20.0,2.0,,,,,,,,
,CP MDN,3,12,24,,,,,,,,,,
,CP MDN,4,1,1,16.0,2.0,,,,,,,,
,CP MDN,4,1,2,16.0,2.0,,,,,,,,
,CP MDN,4,2,3,16.0,2.0,,,,,,,,
,CP MDN,4,2,4,16.0,2.0,,,,,,,,
,CP MDN,4,3,5,14.0,2.0,,,,,,,,
,CP MDN,4,3,6,,,,,,,,,,
,CP MDN,4,4,7,15.0,1.0,,,,,,,,
,CP MDN,4,4,8,,,,,,,,,,
,CP MDN,4,5,9,15.0,1.0,,,,,,,,
,CP MDN,4,5,10,,,,,,,,,,
,CP MDN,4,6,11,14.0,1.0,,,,,,,,
,CP MDN,4,6,12,,,,,,,,,,
,CP MDN,4,7,13,14.0,2.0,,,,,,,,
,CP MDN,4,7,14,,,,,,,,,,
,CP MDN,4,8,15,14.0,2.0,,,,,,,,
,CP MDN,4,8,16,,,,,,,,,,
,CP MDN,4,9,17,16.0,2.0,,,,,,,,
,CP MDN,4,9,18,,,,,,,,,,
,CP MDN,4,10,19,14.0,2.0,,,,,,,,
,CP MDN,4,10,20,,,,,,,,,,
,CP MDN,4,11,21,15.0,1.0,,,,,,,,
,CP MDN,4,11,22,,,,,,,,,,
,CP MDN,4,12,23,15.0,1.0,,,,,,,,
,CP MDN,4,12,24,,,,,,,,,,
,CP MDN,5,1,1,20.0,2.0,,,,,,,,
,CP MDN,5,1,2,,,,,,,,,,
,CP MDN,5,2,3,20.0,2.0,,,,,,,,
,CP MDN,5,2,4,,,,,,,,,,
,CP MDN,5,3,5,20.0,2.0,,,,,,,,
,CP MDN,5,3,6,,,,,,,,,,
,CP MDN,5,4,7,20.0,2.0,,,,,,,,
,CP MDN,5,4,8,,,,,,,,,,
,CP MDN,5,5,9,20.0,2.0,,,,,,,,
,CP MDN,5,5,10,,,,,,,,,,
,CP MDN,5,6,11,20.0,2.0,,,,,,,,
,CP MDN,5,6,12,,,,,,,,,,
,CP MDN,5,7,13,20.0,2.0,,,,,,,,
,CP MDN,5,7,14,,,,,,,,,,
,CP MDN,5,8,15,20.0,2.0,,,,,,,,
,CP MDN,5,8,16,,,,,,,,,,
,CP MDN,5,9,17,20.0,2.0,,,,,,,,
,CP MDN,5,9,18,,,,,,,,,,
,CP MDN,5,10,19,20.0,2.0,,,,,,,,
,CP MDN,5,10,20,,,,,,,,,,
,CP MDN,5,11,21,20.0,2.0,,,,,,,,
,CP MDN,5,11,22,,,,,,,,,,
,CP MDN,5,12,23,,2.0,,,,,,,,
,CP MDN,5,12,24,,,,,,,,,,
,CP MDN,6,1,1,20.0,2.0,,,,,,,,
,CP MDN,6,1,2,,,,,,,,,,
,CP MDN,6,2,3,20.0,2.0,,,,,,,,
,CP MDN,6,2,4,,,,,,,,,,
,CP MDN,6,3,5,20.0,2.0,,,,,,,,
,CP MDN,6,3,6,,,,,,,,,,
,CP MDN,6,4,7,20.0,2.0,,,,,,,,
,CP MDN,6,4,8,,,,,,,,,,
,CP MDN,6,5,9,20.0,2.0,,,,,,,,
,CP MDN,6,5,10,,,,,,,,,,
,CP MDN,6,6,11,20.0,2.0,,,,,,,,
,CP MDN,6,6,12,,,,,,,,,,
,CP MDN,6,7,13,20.0,2.0,,,,,,,,
,CP MDN,6,7,14,,,,,,,,,,
,CP MDN,6,8,15,20.0,2.0,,,,,,,,
,CP MDN,6,8,16,,,,,,,,,,
,CP MDN,6,9,17,20.0,1.0,,,,,,,,
,CP MDN,6,9,18,,,,,,,,,,
,CP MDN,6,10,19,20.0,1.0,,,,,,,,
,CP MDN,6,10,20,,,,,,,,,,
,CP MDN,6,11,21,20.0,1.0,,,,,,,,
,CP MDN,6,11,22,,,,,,,,,,
,CP MDN,6,12,23,,1.0,,,,,,,,
,CP MDN,6,12,24,,1.0,,,,,,,,
,CP MDN,7,1,1,20.0,1.0,,,,,,,,
,CP MDN,7,1,2,,,,,,,,,,
,CP MDN,7,2,3,20.0,1.0,,,,,,,,
,CP MDN,7,2,4,,,,,,,,,,
,CP MDN,7,3,5,20.0,1.0,,,,,,,,
,CP MDN,7,3,6,,,,,,,,,,
,CP MDN,7,4,7,20.0,1.0,,,,,,,,
,CP MDN,7,4,8,,,,,,,,,,
,CP MDN,7,5,9,20.0,1.0,,,,,,,,
,CP MDN,7,5,10,,,,,,,,,,
,CP MDN,7,6,11,20.0,1.0,,,,,,,,
,CP MDN,7,6,12,,,,,,,,,,
,CP MDN,7,7,13,20.0,1.0,,,,,,,,
,CP MDN,7,7,14,,,,,,,,,,
,CP MDN,7,8,15,20.0,1.0,,,,,,,,
,CP MDN,7,8,16,,,,,,,,,,
,CP MDN,7,9,17,20.0,1.0,,,,,,,,
,CP MDN,7,9,18,,,,,,,,,,
,CP MDN,7,10,19,20.0,1.0,,,,,,,,
,CP MDN,7,10,20,,,,,,,,,,
,CP MDN,7,11,21,20.0,1.0,,,,,,,,
,CP MDN,7,11,22,,,,,,,,,,
,CP MDN,7,12,23,,1.0,,,,,,,,
,CP MDN,7,12,24,,,,,,,,,,
,CP Bandung,1,1,1,20.0,1.0,,,,,,,,
,CP Bandung,1,1,2,,,,,,,,,,
,CP Bandung,1,2,3,20.0,1.0,,,,,,,,
,CP Bandung,1,2,4,,,,,,,,,,
,CP Bandung,1,3,5,20.0,1.0,,,,,,,,
,CP Bandung,1,3,6,,,,,,,,,,
,CP Bandung,1,4,7,20.0,1.0,,,,,,,,
,CP Bandung,1,4,8,,,,,,,,,,
,CP Bandung,1,5,9,20.0,1.0,,,,,,,,
,CP Bandung,1,5,10,,,,,,,,,,
,CP Bandung,1,6,11,20.0,1.0,,,,,,,,
,CP Bandung,1,6,12,,,,,,,,,,
,CP Bandung,1,7,13,20.0,1.0,,,,,,,,
,CP Bandung,1,7,14,,,,,,,,,,
,CP Bandung,1,8,15,20.0,1.0,,,,,,,,
,CP Bandung,1,8,16,,,,,,,,,,
,CP Bandung,1,9,17,20.0,1.0,,,,,,,,
,CP Bandung,1,9,18,,,,,,,,,,
,CP Bandung,1,10,19,20.0,1.0,,,,,,,,
,CP Bandung,1,10,20,,,,,,,,,,
,CP Bandung,1,11,21,20.0,1.0,,,,,,,,
,CP Bandung,1,11,22,,,,,,,,,,
,CP Bandung,1,12,23,,,,,,,,,,
,CP Bandung,1,12,24,,,,,,,,,,
,CP Bandung,2,1,1,20.0,1.0,,,,,,,,
,CP Bandung,2,1,2,,,,,,,,,,
,CP Bandung,2,2,3,20.0,1.0,,,,,,,,
,CP Bandung,2,2,4,,,,,,,,,,
,CP Bandung,2,3,5,20.0,1.0,,,,,,,,
,CP Bandung,2,3,6,,,,,,,,,,
,CP Bandung,2,4,7,20.0,1.0,,,,,,,,
,CP Bandung,2,4,8,,,,,,,,,,
,CP Bandung,2,5,9,20.0,1.0,,,,,,,,
,CP Bandung,2,5,10,,,,,,,,,,
,CP Bandung,2,6,11,20.0,1.0,,,,,,,,
,CP Bandung,2,6,12,,,,,,,,,,
,CP Bandung,2,7,13,20.0,1.0,,,,,,,,
,CP Bandung,2,7,14,,,,,,,,,,
,CP Bandung,2,8,15,20.0,1.0,,,,,,,,
,CP Bandung,2,8,16,,,,,,,,,,
,CP Bandung,2,9,17,20.0,1.0,,,,,,,,
,CP Bandung,2,9,18,,,,,,,,,,
,CP Bandung,2,10,19,20.0,1.0,,,,,,,,
,CP Bandung,2,10,20,,,,,,,,,,
,CP Bandung,2,11,21,20.0,1.0,,,,,,,,
,CP Bandung,2,11,22,,,,,,,,,,
,CP Bandung,2,12,23,,,,,,,,,,
,CP Bandung,2,12,24,,,,,,,,,,
,CP Bandung,3,1,1,20.0,1.0,,,,,,,,
,CP Bandung,3,1,2,,,,,,,,,,
,CP Bandung,3,2,3,20.0,1.0,,,,,,,,
,CP Bandung,3,2,4,,,,,,,,,,
,CP Bandung,3,3,5,20.0,1.0,,,,,,,,
,CP Bandung,3,3,6,,,,,,,,,,
,CP Bandung,3,4,7,20.0,1.0,,,,,,,,
,CP Bandung,3,4,8,,,,,,,,,,
,CP Bandung,3,5,9,20.0,1.0,,,,,,,,
,CP Bandung,3,5,10,,,,,,,,,,
,CP Bandung,3,6,11,20.0,1.0,,,,,,,,
,CP Bandung,3,6,12,,,,,,,,,,
,CP Bandung,3,7,13,20.0,1.0,,,,,,,,
,CP Bandung,3,7,14,,,,,,,,,,
,CP Bandung,3,8,15,20.0,1.0,,,,,,,,
,CP Bandung,3,8,16,,,,,,,,,,
,CP Bandung,3,9,17,20.0,1.0,,,,,,,,
,CP Bandung,3,9,18,,,,,,,,,,
,CP Bandung,3,10,19,20.0,1.0,,,,,,,,
,CP Bandung,3,10,20,,,,,,,,,,
,CP Bandung,3,11,21,20.0,1.0,,,,,,,,
,CP Bandung,3,11,22,,,,,,,,,,
,CP Bandung,3,12,23,18.0,2.0,,,,,,,,
,CP Bandung,3,12,24,,,,,,,,,,
,CP Bandung,4,1,1,20.0,1.0,,,,,,,,
,CP Bandung,4,1,2,,,,,,,,,,
,CP Bandung,4,2,3,20.0,1.0,,,,,,,,
,CP Bandung,4,2,4,,,,,,,,,,
,CP Bandung,4,3,5,20.0,1.0,,,,,,,,
,CP Bandung,4,3,6,,,,,,,,,,
,CP Bandung,4,4,7,20.0,1.0,,,,,,,,
,CP Bandung,4,4,8,,,,,,,,,,
,CP Bandung,4,5,9,20.0,1.0,,,,,,,,
,CP Bandung,4,5,10,,,,,,,,,,
,CP Bandung,4,6,11,20.0,1.0,,,,,,,,
,CP Bandung,4,6,12,,,,,,,,,,
,CP Bandung,4,7,13,20.0,1.0,,,,,,,,
,CP Bandung,4,7,14,,,,,,,,,,
,CP Bandung,4,8,15,20.0,1.0,,,,,,,,
,CP Bandung,4,8,16,,,,,,,,,,
,CP Bandung,4,9,17,20.0,1.0,,,,,,,,
,CP Bandung,4,9,18,,,,,,,,,,
,CP Bandung,4,10,19,20.0,1.0,,,,,,,,
,CP Bandung,4,10,20,,,,,,,,,,
,CP Bandung,4,11,21,20.0,1.0,,,,,,,,
,CP Bandung,4,11,22,,,,,,,,,,
,CP Bandung,4,12,23,20.0,1.0,,,,,,,,
,CP Bandung,4,12,24,,,,,,,,,,
,CP Bandung,5,1,1,20.0,1.0,,,,,,,,
,CP Bandung,5,1,2,,,,,,,,,,
,CP Bandung,5,2,3,20.0,1.0,,,,,,,,
,CP Bandung,5,2,4,,,,,,,,,,
,CP Bandung,5,3,5,20.0,1.0,,,,,,,,
,CP Bandung,5,3,6,,,,,,,,,,
,CP Bandung,5,4,7,20.0,1.0,,,,,,,,
,CP Bandung,5,4,8,,,,,,,,,,
,CP Bandung,5,5,9,20.0,1.0,,,,,,,,
,CP Bandung,5,5,10,,,,,,,,,,
,CP Bandung,5,6,11,20.0,1.0,,,,,,,,
,CP Bandung,5,6,12,,,,,,,,,,
,CP Bandung,5,7,13,20.0,1.0,,,,,,,,
,CP Bandung,5,7,14,,,,,,,,,,
,CP Bandung,5,8,15,20.0,1.0,,,,,,,,
,CP Bandung,5,8,16,,,,,,,,,,
,CP Bandung,5,9,17,20.0,1.0,,,,,,,,
,CP Bandung,5,9,18,,,,,,,,,,
,CP Bandung,5,10,19,20.0,1.0,,,,,,,,
,CP Bandung,5,10,20,,,,,,,,,,
,CP Bandung,5,11,21,20.0,1.0,,,,,,,,
,CP Bandung,5,11,22,,,,,,,,,,
,CP Bandung,5,12,23,20.0,1.0,,,,,,,,
,CP Bandung,5,12,24,,,,,,,,,,
,CP Bandung,6,1,1,20.0,1.0,,,,,,,,
,CP Bandung,6,1,2,,,,,,,,,,
,CP Bandung,6,2,3,20.0,1.0,,,,,,,,
,CP Bandung,6,2,4,,,,,,,,,,
,CP Bandung,6,3,5,20.0,1.0,,,,,,,,
,CP Bandung,6,3,6,,,,,,,,,,
,CP Bandung,6,4,7,20.0,1.0,,,,,,,,
,CP Bandung,6,4,8,,,,,,,,,,
,CP Bandung,6,5,9,20.0,1.0,,,,,,,,
,CP Bandung,6,5,10,,,,,,,,,,
,CP Bandung,6,6,11,20.0,1.0,,,,,,,,
,CP Bandung,6,6,12,,,,,,,,,,
,CP Bandung,6,7,13,20.0,1.0,,,,,,,,
,CP Bandung,6,7,14,,,,,,,,,,
,CP Bandung,6,8,15,20.0,1.0,,,,,,,,
,CP Bandung,6,8,16,,,,,,,,,,
,CP Bandung,6,9,17,20.0,1.0,,,,,,,,
,CP Bandung,6,9,18,,,,,,,,,,
,CP Bandung,6,10,19,20.0,1.0,,,,,,,,
,CP Bandung,6,10,20,,,,,,,,,,
,CP Bandung,6,11,21,20.0,1.0,,,,,,,,
,CP Bandung,6,11,22,,,,,,,,,,
,CP Bandung,6,12,23,20.0,1.0,,,,,,,,
,CP Bandung,6,12,24,,,,,,,,,,
,CP Bandung,7,1,1,20.0,2.0,,,,,,,,
,CP Bandung,7,1,2,,,,,,,,,,
,CP Bandung,7,2,3,20.0,2.0,,,,,,,,
,CP Bandung,7,2,4,,,,,,,,,,
,CP Bandung,7,3,5,20.0,2.0,,,,,,,,
,CP Bandung,7,3,6,,,,,,,,,,
,CP Bandung,7,4,7,20.0,2.0,,,,,,,,
,CP Bandung,7,4,8,,,,,,,,,,
,CP Bandung,7,5,9,20.0,2.0,,,,,,,,
,CP Bandung,7,5,10,,,,,,,,,,
,CP Bandung,7,6,11,20.0,2.0,,,,,,,,
,CP Bandung,7,6,12,,,,,,,,,,
,CP Bandung,7,7,13,20.0,2.0,,,,,,,,
,CP Bandung,7,7,14,,,,,,,,,,
,CP Bandung,7,8,15,20.0,2.0,,,,,,,,
,CP Bandung,7,8,16,,,,,,,,,,
,CP Bandung,7,9,17,20.0,2.0,,,,,,,,
,CP Bandung,7,9,18,,,,,,,,,,
,CP Bandung,7,10,19,20.0,2.0,,,,,,,,
,CP Bandung,7,10,20,,,,,,,,,,
,CP Bandung,7,11,21,20.0,2.0,,,,,,,,
,CP Bandung,7,11,22,,,,,,,,,,
,CP Bandung,7,12,23,20.0,2.0,,,,,,,,
,CP Bandung,7,12,24,,,,,,,,,,
,CP Bandung,8,1,1,20.0,2.0,,,,,,,,
,CP Bandung,8,1,2,,,,,,,,,,
,CP Bandung,8,2,3,20.0,2.0,,,,,,,,
,CP Bandung,8,2,4,,,,,,,,,,
,CP Bandung,8,3,5,20.0,2.0,,,,,,,,
,CP Bandung,8,3,6,,,,,,,,,,
,CP Bandung,8,4,7,20.0,2.0,,,,,,,,
,CP Bandung,8,4,8,,,,,,,,,,
,CP Bandung,8,5,9,20.0,2.0,,,,,,,,
,CP Bandung,8,5,10,,,,,,,,,,
,CP Bandung,8,6,11,20.0,2.0,,,,,,,,
,CP Bandung,8,6,12,,,,,,,,,,
,CP Bandung,8,7,13,20.0,2.0,,,,,,,,
,CP Bandung,8,7,14,,,,,,,,,,
,CP Bandung,8,8,15,20.0,2.0,,,,,,,,
,CP Bandung,8,8,16,,,,,,,,,,
,CP Bandung,8,9,17,20.0,2.0,,,,,,,,
,CP Bandung,8,9,18,,,,,,,,,,
,CP Bandung,8,10,19,20.0,2.0,,,,,,,,
,CP Bandung,8,10,20,,,,,,,,,,
,CP Bandung,8,11,21,20.0,2.0,,,,,,,,
,CP Bandung,8,11,22,,,,,,,,,,
,CP Bandung,8,12,23,20.0,2.0,,,,,,,,
,CP Bandung,8,12,24,,,,,,,,,,
,CP Bandung,9,1,1,20.0,2.0,,,,,,,,
,CP Bandung,9,1,2,,,,,,,,,,
,CP Bandung,9,2,3,20.0,2.0,,,,,,,,
,CP Bandung,9,2,4,,,,,,,,,,
,CP Bandung,9,3,5,20.0,2.0,,,,,,,,
,CP Bandung,9,3,6,,,,,,,,,,
,CP Bandung,9,4,7,20.0,2.0,,,,,,,,
,CP Bandung,9,4,8,,,,,,,,,,
,CP Bandung,9,5,9,20.0,2.0,,,,,,,,
,CP Bandung,9,5,10,,,,,,,,,,
,CP Bandung,9,6,11,20.0,2.0,,,,,,,,
,CP Bandung,9,6,12,,,,,,,,,,
,CP Bandung,9,7,13,20.0,2.0,,,,,,,,
,CP Bandung,9,7,14,,,,,,,,,,
,CP Bandung,9,8,15,20.0,2.0,,,,,,,,
,CP Bandung,9,8,16,,,,,,,,,,
,CP Bandung,9,9,17,20.0,2.0,,,,,,,,
,CP Bandung,9,9,18,,,,,,,,,,
,CP Bandung,9,10,19,20.0,2.0,,,,,,,,
,CP Bandung,9,10,20,,,,,,,,,,
,CP Bandung,9,11,21,20.0,2.0,,,,,,,,
,CP Bandung,9,11,22,,,,,,,,,,
,CP Bandung,9,12,23,20.0,2.0,,,,,,,,
,CP Bandung,9,12,24,,,,,,,,,,
,CP Bandung,10,1,1,20.0,2.0,,,,,,,,
,CP Bandung,10,1,2,,,,,,,,,,
,CP Bandung,10,2,3,20.0,2.0,,,,,,,,
,CP Bandung,10,2,4,,,,,,,,,,
,CP Bandung,10,3,5,20.0,2.0,,,,,,,,
,CP Bandung,10,3,6,,,,,,,,,,
,CP Bandung,10,4,7,20.0,2.0,,,,,,,,
,CP Bandung,10,4,8,,,,,,,,,,
,CP Bandung,10,5,9,20.0,2.0,,,,,,,,
,CP Bandung,10,5,10,,,,,,,,,,
